Timestamp,Time (ms)
1691531295068,55.4
1691531295268,55.0
1691531295468,48.2
1691531295668,72.7
1691531295868,67.3
1691531296068,46.0
1691531296268,71.4
1691531296468,70.5
1691531296668,68.7
1691531296868,66.4
1691531297068,47.2
1691531297268,95.9
1691531297468,43.7
1691531297668,61.5
1691531297868,60.4
1691531298068,58.1
1691531298268,48.7
1691531298468,56.2
1691531298668,57.3
1691531298868,54.3
1691531496308,63.0
1691531496508,53.4
1691531496708,65.5
1691531496908,65.3
1691531497108,73.6
1691531497308,134.0
1691531497508,48.4
1691531497708,57.2
1691531497908,62.4
1691531498108,66.3
1691531498308,57.5
1691531498508,64.4
1691531498708,58.1
1691531498908,68.3
1691531499108,54.4
1691531499308,61.8
1691531499508,61.7
1691531499708,67.5
1691531499908,55.4
1691531500108,59.8
1691531500308,50.9
1691531500508,58.9
1691531500708,52.7
1691531500908,53.3
1691531501108,52.2
1691531501308,56.4
1691531501508,60.2
1691531501708,54.9
1691531501908,54.6
1691531502108,53.6
1691531502308,59.7
1691531502508,53.0
1691531502708,52.7
1691531502908,52.9
1691531503108,57.5
1691531503308,56.2
1691531503508,55.3
1691531503708,54.2
1691531503908,54.3
1691531504108,53.6
1691531504308,54.1
1691531504508,52.4
1691531504708,56.4
1691531504908,51.3
1691531505108,55.3
1691531505308,54.3
1691531505508,49.5
1691531505708,55.0
1691531505908,53.9
1691531506108,63.8
1691531506308,68.5
1691531506508,72.2
1691531506708,59.6
1691531506908,50.8
1691531507108,59.9
1691531507308,61.9
1691531507508,59.6
1691531507708,59.9
1691531507908,60.8
1691531508108,53.3
1691531508308,62.5
1691531508508,69.1
1691531508708,65.4
1691531508908,55.3
1691531509108,61.7
1691531509308,54.2
1691531509508,54.4
1691531509708,52.1
1691531509908,52.4
1691531510108,72.0
1691531510308,66.0
1691531510508,60.0
1691531510708,69.5
1691531510908,59.6
1691531511108,73.0
1691531511308,59.3
1691531511508,72.8
1691531511708,60.3
1691531511908,65.9
1691531512108,58.1
1691531512308,74.3
1691531512508,55.3
1691531512708,68.4
1691531512908,61.5
1691531513108,68.1
1691531513308,67.9
1691531513508,62.7
1691531513708,62.0
1691531513908,60.3
1691531514108,68.3
1691531514308,56.8
1691531514508,62.5
1691531514708,50.2
1691531514908,59.5
1691531515108,58.3
1691531515308,62.3
1691531515508,56.4
1691531515708,67.3
1691531515908,61.3
1691531516108,68.1
1691531516308,47.4
1691531516508,56.5
1691531516708,56.9
1691531516908,59.4
1691531517108,64.4
1691531517308,62.8
1691531517508,57.7
1691531517708,56.1
1691531517908,55.4
1691531518108,56.6
1691531518308,53.4
1691531518508,51.8
1691531518708,68.9
1691531518908,56.2
1691531519108,67.4
1691531519308,49.2
1691531519508,53.6
1691531519708,55.8
1691531519908,64.3
1691531520108,61.4
1691531520308,62.4
1691531520508,60.0
1691531520708,53.7
1691531520908,48.4
1691531521108,47.5
1691531521308,51.2
1691531521508,60.1
1691531521708,54.4
1691531521908,53.3
1691531522108,52.5
1691531522308,57.6
1691531522508,57.3
1691531522708,56.2
1691531522908,49.4
1691531523108,53.4
1691531523308,47.2
1691531523508,51.4
1691531523708,60.4
1691531523908,50.3
1691531524108,53.4
1691531524308,52.2
1691531524508,56.3
1691531524708,50.3
1691531524908,49.2
1691531525108,58.4
1691531525308,47.4
1691531525508,56.2
1691531525708,50.3
1691531525908,50.6
1691531803934,137.0
1691531804134,39.7
1691531804334,58.5
1691531804534,58.3
1691531804734,51.3
1691531804934,56.4
1691531805134,55.5
1691531805334,60.8
1691531805534,54.9
1691531805734,53.3
1691531805934,53.0
1691531806134,57.7
1691531806334,53.1
1691531806534,52.4
1691531806734,51.3
1691531806934,50.3
1691531807134,49.2
1691531807334,48.4
1691531807534,47.4
1691531807734,46.1
1691531807934,45.4
1691531808134,46.2
1691531808334,46.4
1691531808534,43.5
1691531808734,62.3
1691531808934,62.4
1691531809134,61.3
1691531809334,60.7
1691531809534,59.8
1691531809734,60.8
1691531809934,59.0
1691531810134,60.3
1691531810334,58.4
1691531810534,57.3
1691531810734,57.0
1691531810934,56.5
1691531811134,54.4
1691531811334,52.9
1691531811534,53.5
1691531811734,51.8
1691531811934,52.1
1691531812134,50.0
1691531812334,50.2
1691531812534,132.0
1691531812734,41.8
1691531812934,48.0
1691531813134,47.1
1691531813334,45.4
1691531813534,45.5
1691531813734,44.3
1691531813934,62.4
1691531814134,61.4
1691531814334,60.2
1691531814534,63.9
1691531814734,58.8
1691531814934,58.7
1691531815134,58.9
1691531815334,59.5
1691531815534,57.3
1691531815734,55.4
1691531815934,54.4
1691531816134,53.2
1691531816334,53.7
1691531816534,52.2
1691531816734,52.3
1691531816934,50.8
1691531817134,50.9
1691531817334,49.4
1691531817534,48.7
1691531817734,49.4
1691531817934,46.9
1691531818134,46.5
1691531818334,45.9
1691531818534,45.3
1691531818734,43.9
1691531818934,44.4
1691531819134,63.3
1691531819334,61.4
1691531819534,61.5
1691531819734,59.3
1691531819934,58.2
1691531820134,58.5
1691531820334,56.3
1691531820534,55.9
1691531820734,55.4
1691531820934,53.7
1691531821134,53.4
1691531821334,53.8
1691531821534,61.0
1691531821734,51.2
1691531821934,50.2
1691531822134,49.2
1691531822334,48.4
1691531822534,47.5
1691531822734,47.3
1691531822934,46.8
1691531823134,48.9
1691531823334,46.4
1691531823534,49.9
1691531823734,48.8
1691531823934,62.3
1691531824134,75.5
1691531824334,61.5
1691531824534,59.8
1691531824734,63.8
1691531824934,58.4
1691531825134,57.3
1691531825334,56.3
1691531825534,55.6
1691531825734,54.3
1691531825934,54.2
1691531826134,52.5
1691531826334,51.7
1691531826534,52.0
1691531826734,51.4
1691531826934,50.1
1691531827134,51.2
1691531827334,52.2
1691531827534,54.4
1691531827734,60.4
1691531827934,54.2
1691531828134,50.3
1691531828334,43.3
1691531828534,62.4
1691531828734,62.4
1691531828934,60.3
1691531829134,59.3
1691531829334,59.4
1691531829534,57.3
1691531829734,58.4
1691531829934,57.3
1691531830134,55.5
1691531830334,57.4
1691531830534,56.9
1691531830734,62.8
1691531830934,51.4
1691531831134,50.3
1691531831334,49.4
1691531831534,57.5
1691531831734,47.5
1691531831934,48.1
1691531832134,47.4
1691531832334,45.8
1691531832534,50.5
1691531832734,46.8
1691531832934,63.4
1691531833134,61.2
1691531833334,60.0
1691531833534,60.0
1691531833734,59.3
1691534019066,189.0
1691534019266,57.6
1691534019466,108.0
1691534019666,67.1
1691534019866,186.0
1691534020066,56.4
1691534020266,105.0
1691534020466,64.3
1691534020666,183.0
1691534020866,73.3
1691534021066,101.0
1691534021266,60.3
1691534021466,179.0
1691534021666,69.0
1691534021866,98.3
1691534022066,58.5
1691534022266,177.0
1691534022466,50.6
1691534022666,95.5
1691534022866,55.1
1691534023066,174.0
1691534023266,49.2
1691534023466,93.3
1691534023666,52.2
1691534023866,171.0
1691534024066,46.5
1691534024266,96.5
1691534024466,210.0
1691534024666,53.2
1691534024866,119.0
1691534025066,79.1
1691534025266,198.0
1691534025466,50.2
1691534025666,117.0
1691534025866,76.6
1691534026066,197.0
1691534026266,53.2
1691534026466,116.0
1691534026666,74.6
1691534026866,195.0
1691534027066,59.1
1691534027266,115.0
1691534027466,74.2
1691534027666,193.0
1691534027866,57.6
1691534028066,112.0
1691534028266,72.1
1691534028466,191.0
1691534028666,45.3
1691534028866,110.0
1691534029066,70.3
1691534029266,189.0
1691534029466,55.5
1691534029666,107.0
1691534029866,49.2
1691534030066,185.0
1691534030266,49.2
1691534030466,104.0
1691534030666,63.3
1691534030866,182.0
1691534031066,52.5
1691534031266,101.0
1691534031466,61.3
1691534031666,180.0
1691534031866,54.1
1691534032066,99.4
1691534032266,58.2
1691534032466,178.0
1691534032666,60.3
1691534032866,95.4
1691534033066,215.0
1691534033266,58.0
1691534033466,127.0
1691534033666,86.5
1691534033866,204.0
1691534034066,58.5
1691534034266,125.0
1691534034466,86.4
1691534034666,204.0
1691534034866,59.7
1691534035066,119.0
1691534035266,78.1
1691534035466,197.0
1691534035666,50.6
1691534035866,117.0
1691534036066,76.2
1691534036266,195.0
1691534036466,71.5
1691534036666,118.0
1691534036866,75.2
1691534037066,194.0
1691534037266,52.4
1691534037466,113.0
1691534037666,72.2
1691534037866,191.0
1691534038066,61.3
1691534038266,113.0
1691534038466,70.5
1691534038666,189.0
1691534038866,69.5
1691534039066,109.0
1691534039266,68.2
1691534039466,188.0
1691534039666,57.5
1691534039866,105.0
1691534040066,66.1
1691534040266,185.0
1691534040466,56.5
1691534040666,104.0
1691534040866,69.6
1691534041066,182.0
1691534041266,54.3
1691534041466,102.0
1691534041666,61.2
1691534041866,180.0
1691534042066,45.6
1691534042266,100.0
1691534042466,219.0
1691534042666,51.0
1691534042866,131.0
1691534043066,92.2
1691534043266,56.5
1691534043466,65.3
1691534043666,73.5
1691534043866,60.5
1691534044066,63.5
1691534044266,41.4
1691534044466,72.7
1691534044666,58.4
1691534044866,58.5
1691534045066,58.6
1691534045266,57.5
1691534045466,54.5
1691534045666,110.0
1691534045866,39.7
1691534046066,54.8
1691534046266,54.3
1691534046466,55.3
1691534046666,56.7
1691534046866,56.4
1691534047066,52.8
